k,log_k,delta_log_previous,eta_target,eta_actual,c,c_log_k,E_S,sd_S,R,cert,log_k_minus_R,log_k_minus_cert,discovery_minus_cert,ceiling,headroom_R,headroom_cert,rank,cond,cert_status,grid_type
622,6.432940092739179,0.021121825029282504,-0.4746,-0.47459999999999325,0.1645044325650598,1.0582471596810819,1.190781055016975,0.4019828382152924,6.271661039481572,6.2716357571,0.1612790532576076,0.161304335639179,2.5282381571400947e-05,6.4432990944988235,0.17163805501725182,0.17166333739882322,1,1.0,PASS,eta_fixed_geometric
635,6.453624998892692,0.02068490615351211,-0.4746,-0.4746000000000593,0.1639114907613765,1.0578232943833878,1.1904681500373004,0.40132353568747714,6.2916760141856365,6.2916506956,0.1619489847070552,0.16197430329269213,2.531858563692424e-05,6.4638042181338475,0.17212820394821104,0.17215352253384797,1,1.0,PASS,eta_fixed_geometric
648,6.473890696352274,0.02026569745958314,-0.4746,-0.4746000000000401,0.1633348632226551,1.0574120514071181,1.1901628301585638,0.4006802152518916,6.311290381834754,6.3112650208,0.16260031451752077,0.1626256755522748,2.5361034754034506e-05,6.483896709793314,0.1726063279585599,0.17263168899331394,1,1.0,PASS,eta_fixed_geometric
662,6.495265555937008,0.021374859584733612,-0.4746,-0.47460000000009733,0.1627312328313806,1.056982571484832,1.189842128559894,0.40000448495544666,6.331983599188641,6.3319581857,0.1632819567483672,0.1633073702370087,2.541348864149029e-05,6.505091978865809,0.17310837967716797,0.17313379316580946,1,1.0,PASS,eta_fixed_geometric
676,6.516193076042964,0.02092752010595582,-0.4746,-0.474599999999993,0.16214471589187607,1.0565662750115965,1.1895294552208517,0.39934567050327546,6.352248996875214,6.3522235243,0.16394407916775044,0.16396955174296401,2.5472575213569826e-05,6.525846695414879,0.17359769853966522,0.1736231711148788,1,1.0,PASS,eta_fixed_geometric
690,6.536691597591305,0.02049852154834097,-0.4746,-0.4745999999999417,0.16157447091074534,1.0561624863875296,1.1892244493304225,0.3987030116528566,6.372103958671686,6.3720784206,0.16458763891961858,0.1646131769913044,2.5538071685815567e-05,6.5461788132627,0.17407485459101402,0.17410039266269983,1,1.0,PASS,eta_fixed_geometric
704,6.556778356158042,0.020086758566737292,-0.4746,-0.4745999999999019,0.1610197143267494,1.0557705778123816,1.1889267731464044,0.39807579676873883,6.391564828405258,6.3915392188,0.1652135277527842,0.16523913735804197,2.560960525777034e-05,6.566105210149732,0.17454038174447373,0.1745659913497315,1,1.0,PASS,eta_fixed_geometric
719,6.577861357721047,0.021083001563004227,-0.4746,-0.4746000000000921,0.1604416904840761,1.0553631960026448,1.1886156088510524,0.3974201619279727,6.41199589993467,6.4119702072,0.16586545778637696,0.16589115052104653,2.5692734669569006e-05,6.58702272451453,0.1750268245798603,0.17505251731452987,1,1.0,PASS,eta_fixed_geometric
734,6.598509028614515,0.02064767089346898,-0.4746,-0.4745999999999771,0.1598797711831897,1.0549681136451,1.1883121309902147,0.3967807226932655,6.432010017936065,6.4319842358,0.16649901067845008,0.16652479281451527,2.5782136065188865e-05,6.607511087316581,0.17550106938051613,0.17552685151658132,1,1.0,PASS,eta_fixed_geometric
749,6.618738983517219,0.02022995490270392,-0.4746,-0.47459999999996627,0.1593331770162942,1.0545847100853962,1.1880159984206324,0.39615676026263336,6.451623908709751,6.4515980309,0.16711507480746857,0.16714095261721962,2.5877809751051473e-05,6.627587565045985,0.17596365633623456,0.17598953414598562,1,1.0,PASS,eta_fixed_geometric
765,6.639875833826536,0.021136850309316394,-0.4746,-0.47460000000008956,0.15876621724662282,1.0541879691239047,1.1877078601080309,0.3955075012810692,6.472121968024308,6.4720959818,0.1677538658022275,0.1677798520265359,2.5986224308383044e-05,6.648566770781806,0.17644480275749785,0.17647078898180624,1,1.0,PASS,eta_fixed_geometric
781,6.660575149839686,0.020699316013150056,-0.4746,-0.4745999999999876,0.15821504667667952,1.0538032082254176,1.187407352628584,0.39487432075134615,6.4922005124147155,6.4921744115,0.1683746374249706,0.16840073833968638,2.610091471577647e-05,6.669114348749737,0.17691383633502156,0.17693993724973733,1,1.0,PASS,eta_fixed_geometric
797,6.680854678790215,0.020279528950529088,-0.4746,-0.47460000000001085,0.1576789008356405,1.0534298223942873,1.1871141363408177,0.394256503035848,6.511876416658736,6.5118501948,0.16897826213147926,0.16900448399021517,2.6221858735908654e-05,6.689247712306283,0.17737129564754728,0.1773975175062832,1,1.0,PASS,eta_fixed_geometric
814,6.70196036600254,0.021105687212325155,-0.4746,-0.47459999999998426,0.1571249123153933,1.0530449348493902,1.1868102275349295,0.3936161557836824,6.532358631531984,6.5323322749,0.1696017344705556,0.16962809110254007,2.6356631984469914e-05,6.71020385968766,0.17784522815567527,0.17787158478765974,1,1.0,PASS,eta_fixed_geometric
831,6.7226297948554485,0.02066942885290798,-0.4746,-0.47460000000003844,0.1565862851918049,1.0526716262961602,1.1865138337141226,0.3929916428868678,6.5524221181806634,6.5523956204,0.1702076766747851,0.17023417445544897,2.6497780663881088e-05,6.730729348825154,0.1783072306444904,0.17833372842515427,1,1.0,PASS,eta_fixed_geometric
848,6.742880635791903,0.020250840936454875,-0.4746,-0.47459999999997227,0.1560622782175024,1.0523093137703654,1.186224620746904,0.3923822603179834,6.572083700222067,6.5720570553,0.170796935569836,0.17082358049190294,2.664492206694291e-05,6.750841533827077,0.17875783360500996,0.1787844785270769,1,1.0,PASS,eta_fixed_geometric
866,6.763884908562435,0.021004272770531997,-0.4746,-0.47459999999994334,0.15552261549234264,1.0519370718688148,1.1859258746271153,0.3917527910390592,6.592481359214796,6.5924545522,0.17140354934763913,0.17143035636243464,2.6807014795515727e-05,6.771704428687941,0.17922306947314492,0.17924987648794044,1,1.0,PASS,eta_fixed_geometric
884,6.784457062637643,0.020572154075208317,-0.4746,-0.4745999999999547,0.15499780477320407,1.051575951286895,1.1856344805027141,0.3911388126901219,6.612463844625305,6.6124368693,0.17199321801233847,0.1720201933376435,2.6975325305045317e-05,6.792140479469622,0.17967663484431728,0.17970361016962233,1,1.0,PASS,eta_fixed_geometric
902,6.804614520062624,0.020157457424980152,-0.4746,-0.4745999999999072,0.15448713405560627,1.0512253955576396,1.1853501128942847,0.3905396394739169,6.632047764427724,6.6320206147,0.1725667556349002,0.17259390536262398,2.714972772377422e-05,6.8121668114278435,0.18011904700011971,0.1801461967278435,1,1.0,PASS,eta_fixed_geometric
921,6.825460036255307,0.020845516192683128,-0.4746,-0.47459999999996394,0.1539626997605053,1.0508662542893035,1.185057233308171,0.38992253120140136,6.652304541567467,6.6522772016,0.17315549468783953,0.17318283465530726,2.733996746773215e-05,6.8328790145555836,0.18057447298811624,0.18060181295558397,1,1.0,PASS,eta_fixed_geometric
940,6.84587987526405,0.020419839008742745,-0.4746,-0.4746000000000098,0.15345255247696232,1.0505177408099369,1.1847715071336922,0.3893204954355001,6.672151936019098,6.6721243997,0.17372793924495156,0.17375547556404936,2.7536319097798412e-05,6.853170482159965,0.18101854614086665,0.18104608245996445,1,1.0,PASS,eta_fixed_geometric
959,6.8658910748834385,0.020011199619388534,-0.4746,-0.4746000000000107,0.15295601350886773,1.0501793280002856,1.1844926198951073,0.38873286956406067,6.6916062091368085,6.6915784706,0.17428486574663005,0.17431260428343887,2.7738536808818992e-05,6.873057975796678,0.18145176665986984,0.18147950519667866,1,1.0,PASS,eta_fixed_geometric
979,6.88653164253051,0.020640567647072137,-0.4746,-0.4745999999999256,0.1524473466993756,1.0498334768650692,1.184206118917211,0.38812920125840694,6.711676506994038,6.7116485494,0.1748551355364727,0.17488309313050987,2.795759403717568e-05,6.89357308592778,0.18189657893374278,0.18192453652777996,1,1.0,PASS,eta_fixed_geometric
999,6.906754778648554,0.020223136118043127,-0.4746,-0.4746000000000579,0.15195236756163985,1.0494977407833175,1.183926547059062,0.38754013286776157,6.731344976418455,6.7313167938,0.1754098022300985,0.17543798484855433,2.818261845582981e-05,6.913675374619144,0.18233039820068875,0.18235858081914458,1,1.0,PASS,eta_fixed_geometric
1020,6.927557906278317,0.020803127629763326,-0.4746,-0.474599999999971,0.1514466679188487,1.0491555617207269,1.1836401240969414,0.38693662894427444,6.7515816924042,6.7515532672,0.175976213874117,0.17600463907831632,2.8425204199322707e-05,6.934356294802632,0.18277460239843268,0.182803027602632,1,1.0,PASS,eta_fixed_geometric
1041,6.947937068614969,0.020379162336652046,-0.4746,-0.4745999999999354,0.150954656441674,1.0488234531711442,1.1833606807163193,0.38634783126073374,6.771410040365233,6.7713813665,0.17652702824973598,0.1765557021149693,2.8673865233308504e-05,6.954617777334791,0.18320773696955772,0.18323641083479103,1,1.0,PASS,eta_fixed_geometric
1063,6.968850378341948,0.020913309726979117,-0.4746,-0.474599999999999,0.15045319283437214,1.0484857898065683,1.1830750830136378,0.3857460661897139,6.791762229200916,6.7917332885,0.17708814914103144,0.17711708984194807,2.8940700916635365e-05,6.975412384347918,0.183650155147002,0.18367909584791864,1,1.0,PASS,eta_fixed_geometric
1085,6.98933526597456,0.020484887632611932,-0.4746,-0.47460000000006247,0.14996534888074223,1.0481581016063501,1.1827964796879489,0.3851590385333435,6.811701507872455,6.8116722941,0.1776337581021048,0.17766297187456015,2.921377245534984e-05,6.995782992234684,0.1840814843622285,0.18411069813468384,1,1.0,PASS,eta_fixed_geometric
1107,7.009408932708637,0.02007366673407691,-0.4746,-0.47459999999991564,0.1494904783063523,1.0478398939954325,1.1825245621603635,0.3845860981045005,6.831244337777924,6.8312148449,0.17816459493071335,0.1781940878086372,2.949287792386457e-05,7.015746553805118,0.18450221602719452,0.18453170890511839,1,1.0,PASS,eta_fixed_geometric
1130,7.029972911706386,0.02056397899774945,-0.4746,-0.474600000000052,0.14900723982326425,1.0475168596056847,1.1822471196384794,0.3840015163052243,6.851268396705672,6.8512386059,0.17870451500071383,0.17873430580638594,2.9790805672114118e-05,7.036199637048908,0.18493124034323571,0.18496103114890783,1,1.0,PASS,eta_fixed_geometric
1153,7.050122520269059,0.020149608562672738,-0.4746,-0.47459999999994323,0.14853687873874535,1.047203193886503,1.1819763589645118,0.38343101341031094,6.870892740165343,6.8708626454,0.17922978010371615,0.17925987486905903,3.009476534288069e-05,7.056242418290126,0.18534967812478342,0.1853797728901263,1,1.0,PASS,eta_fixed_geometric
1177,7.0707241072602764,0.02060158699121773,-0.4746,-0.4745999999999314,0.148059147811056,1.0468853857280462,1.1817006364549045,0.38285005574153136,6.890961106398495,6.8909306882,0.1797630008617812,0.17979341906027635,3.041819849514127e-05,7.076736627759647,0.18577552136115205,0.1858059395596472,1,1.0,PASS,eta_fixed_geometric
1201,7.0909098220799835,0.020185714819706886,-0.4746,-0.474599999999993,0.1475941487368583,1.0465767989597226,1.1814315649060354,0.38228311189641395,6.910628081280547,6.9105973335,0.18028174079943682,0.1803124885799834,3.074778054656946e-05,7.096818913598383,0.18619083231783584,0.1862215800983824,1,1.0,PASS,eta_fixed_geometric
1226,7.111512116496157,0.020602294416173266,-0.4746,-0.4746000000000141,0.14712267357226574,1.0462646757204768,1.1811580427719521,0.3817067905013627,6.930704687803036,6.9306735904,0.18080742869312072,0.18083852609615736,3.109740303663955e-05,7.117317432509624,0.18661274470658729,0.18664384210962393,1,1.0,PASS,eta_fixed_geometric
1251,7.1316985104669115,0.020186393970754477,-0.4746,-0.4745999999999695,0.14666374299384022,1.0459615974486722,1.180891117309819,0.3811443685415734,6.950379652672627,6.9503481995,0.18131885779428458,0.1813503109669119,3.145317262731595e-05,7.137403869275285,0.18702421660265767,0.18705566977528498,1,1.0,PASS,eta_fixed_geometric
1277,7.152268856032539,0.02057034556562817,-0.4746,-0.47459999999995,0.1461991346596991,1.0456555176054734,1.1806202043153369,0.3805735447015506,6.970432519264707,6.9704006899,0.18183633676783195,0.18186816613253942,3.1829364707469665e-05,7.15787408240874,0.18744156314403249,0.18747339250873996,1,1.0,PASS,eta_fixed_geometric
1303,7.172424577124845,0.020155721092305918,-0.4746,-0.4746000000000919,0.14574684914183045,1.0453582828233718,1.1803558136438135,0.38001646364049424,6.990084758632199,6.9900525468,0.1823398184926459,0.18237203032484484,3.2211832198925094e-05,7.177933351761653,0.1878485931294538,0.18788080496165271,1,1.0,PASS,eta_fixed_geometric
1330,7.1929342212158,0.020509644090954363,-0.4746,-0.47459999999994745,0.14528959742456204,1.0450585173017992,1.1800878540138924,0.37945186265046843,7.0100856696306195,7.0100530543,0.1828485515851801,0.18288116691579948,3.2615330619378824e-05,7.198346511826196,0.18826084219557604,0.18829345752619542,1,1.0,PASS,eta_fixed_geometric
1357,7.213031659834869,0.0200974386190696,-0.4746,-0.4746000000000161,0.14484441879508794,1.04476737851935,1.1798263254019978,0.37890081205645115,7.02968807892574,7.0296550539,0.1833435809091295,0.18337660593486937,3.3025025739874536e-05,7.218351004716754,0.1886629257910144,0.18869595081675428,1,1.0,PASS,eta_fixed_geometric
1385,7.233455418621439,0.020423758786569747,-0.4746,-0.4746000000000333,0.14439490698673607,1.0444741223645446,1.1795616055709746,0.3783430374440834,7.049612265492651,7.0495788093,0.1838431531287883,0.18387660932143923,3.345619265093802e-05,7.238681903750502,0.18906963825785095,0.18910309445050189,1,1.0,PASS,eta_fixed_geometric
1413,7.253470382684528,0.02001496406308863,-0.4746,-0.474599999999981,0.14395719643136115,1.044189260689177,1.1793032113411503,0.3777985911107407,7.0691410424846595,7.0691071489,0.18432934019986824,0.184363233784528,3.38935846597721e-05,7.258607401369149,0.1894663588844896,0.18950025246914937,1,1.0,PASS,eta_fixed_geometric
1442,7.273786317844895,0.02031593516036687,-0.4746,-0.47460000000004904,0.14351571493469228,1.043902643687693,1.1790419663054088,0.37724813802231416,7.088966875097128,7.0889325222,0.18481944274776652,0.18485379564489435,3.435289712783174e-05,7.278834052971782,0.18986717787465412,0.18990153077178196,1,1.0,PASS,eta_fixed_geometric
1472,7.294377299288821,0.020590981443927153,-0.4746,-0.4745999999999756,0.14307111826294897,1.0436147172411212,1.178778243022438,0.37669246317414085,7.10906457650272,7.1090297419,0.1853127227861009,0.18534755738882147,3.4834602720579255e-05,7.299336087391669,0.190271510888949,0.19030634549166958,1,1.0,PASS,eta_fixed_geometric
1502,7.31455283232408,0.02017553303525846,-0.4746,-0.47460000000007985,0.14263825925950052,1.043335083264356,1.1785208693545068,0.3761501672028588,7.128760126603299,7.128724804,0.18579270572078066,0.18582802832407985,3.532260329919268e-05,7.319425952132424,0.19066582552912514,0.19070114813242434,1,1.0,PASS,eta_fixed_geometric
1533,7.334981878871814,0.020429046547734166,-0.4746,-0.47459999999996055,0.14220272525684052,1.0430544128851125,1.178261294087176,0.3756032323792473,7.148706500399618,7.1486706671,0.186275378472196,0.1863112117718142,3.583329961820425e-05,7.339769726051234,0.19106322565161538,0.19109905895123358,1,1.0,PASS,eta_fixed_geometric
1564,7.355001921105257,0.02002004223344221,-0.4746,-0.4746000000000149,0.1417785835359796,1.0427817542787121,1.1780079186781034,0.3750693608893759,7.168256764820975,7.1682204144,0.18674515628428168,0.18678150670525628,3.6350420974606834e-05,7.3597076165122335,0.19145085169125853,0.19148720211223313,1,1.0,PASS,eta_fixed_geometric
1596,7.3752557780097545,0.020253856904497596,-0.4746,-0.47459999999998975,0.14135215468126727,1.042508295547145,1.1777525894633312,0.37453137265768016,7.188038582151341,7.1880016916,0.18721719585841345,0.18725408640975427,3.689055134081798e-05,7.3798797628235535,0.19184118067221245,0.19187807122355327,1,1.0,PASS,eta_fixed_geometric
1629,7.395721608602045,0.02046583059229104,-0.4746,-0.47459999999999436,0.1409239611641913,1.0422343847518052,1.177495610133658,0.37398990757197664,7.208030696741924,7.2079932426,0.18769091186012155,0.18772836600204545,3.745414192390939e-05,7.400264435142955,0.19223373840103175,0.19227119254295566,1,1.0,PASS,eta_fixed_geometric
1662,7.415776975415394,0.02005536681334843,-0.4746,-0.47460000000001784,0.1405069618514751,1.0419682925837381,1.1772447766446625,0.3734613920030676,7.227625001655735,7.2275869775,0.18815197375965909,0.18818999791539426,3.802415573517237e-05,7.42024162139698,0.1926166197412451,0.19265464389698028,1,1.0,PASS,eta_fixed_geometric
1696,7.4360278163518485,0.020250840936454875,-0.4746,-0.4746000000000027,0.14008849120655836,1.0417019173627293,1.1769924896538488,0.37292981385134394,7.247413424461648,7.2473748066,0.18861439189020057,0.18865300975184862,3.8617861648049256e-05,7.440414853411643,0.19300142894999528,0.19304004681164333,1,1.0,PASS,eta_fixed_geometric
1731,7.456454555176209,0.020426738824360805,-0.4746,-0.47460000000009983,0.13966900057373327,1.041435555544922,1.1767390154611113,0.3723957342205522,7.267376893060951,7.2673376574,0.1890776621152579,0.18911689777620921,3.923566095132003e-05,7.4607646445144615,0.1933877514535105,0.19342698711446182,1,1.0,PASS,eta_fixed_geometric
1766,7.476472381163905,0.02001782598769605,-0.4746,-0.47460000000005254,0.13926043143969055,1.041176769447816,1.1764915890223366,0.37187439743429646,7.2869437775937405,7.2869039176,0.18952860357016466,0.189568463563905,3.9859993740343214e-05,7.48070834285295,0.19376456525920993,0.19380442525295027,1,1.0,PASS,eta_fixed_geometric
1802,7.496652438168283,0.020180057004377822,-0.4746,-0.4745999999999432,0.13885105638276907,1.0409181103741274,1.1762431280145431,0.37135088077236456,7.306672271094642,7.3066317625,0.1899801670736414,0.19002067566828273,4.050859464133083e-05,7.500814932581481,0.1941426614868389,0.19418317008148023,1,1.0,PASS,eta_fixed_geometric
1839,7.516977224604321,0.02032478643603788,-0.4746,-0.47460000000003494,0.1384412642030564,1.0406598299598044,1.1759938652720088,0.3708256748251071,7.326545304742577,7.3265041229,0.19043191986174346,0.1904731017043204,4.11818425769539e-05,7.52106698370367,0.19452167896109263,0.19456286080366958,1,1.0,PASS,eta_fixed_geometric
1877,7.537430036586509,0.020452811982187652,-0.4746,-0.47459999999997143,0.13803141876357633,1.040402161781231,1.1757440204808014,0.37029924247958695,7.346546578952586,7.346504699,0.19088345763392223,0.19092533758650898,4.187995258675414e-05,7.541447856435435,0.1949012774828489,0.19494315743543567,1,1.0,PASS,eta_fixed_geometric
